gid,st_x,st_y
1185160,38.907001,64.081001
1185161,39.112,64.281998
1185162,39.32,64.483002
1185163,39.530998,64.683998
1185164,39.745998,64.884003
1185165,39.963001,65.084
1185166,40.183998,65.282997
1185167,40.408001,65.482002
1185168,40.634998,65.681
1185169,40.866001,65.879997
1185170,41.101002,66.078003
1185171,41.339001,66.276001
1185172,41.582001,66.473
1185173,41.827,66.669998
1185174,42.077,66.866997
1185175,42.331001,67.063004
1185176,42.589001,67.259003
1185177,42.852001,67.455002
1185178,43.118,67.650002
1185179,43.389999,67.844002
1185180,43.665001,68.038002
1185181,43.945999,68.232002
1185182,44.230999,68.425003
1185183,44.521,68.617996
1185184,44.816002,68.809998
1185185,45.116001,69.001999
1185186,45.421001,69.193001
1185187,45.731998,69.383003
1185188,46.049,69.572998
1185189,46.370998,69.763
1185190,46.699001,69.950996
1185191,47.033001,70.139999
1185192,47.373001,70.327003
1185193,47.719002,70.514
1185194,48.070999,70.699997
1185195,48.431,70.886002
1185196,48.797001,71.070999
1185197,49.169998,71.254997
1185198,49.549999,71.438004
1185199,49.937,71.621002
1185200,50.332001,71.803001
1185201,50.735001,71.984001
1185202,51.145,72.164001
1185203,51.563999,72.343002
1185204,51.990002,72.521004
1185205,52.425999,72.698997
1185206,52.869999,72.875
1185207,53.323002,73.051003
1185208,53.785,73.224998
1185209,54.256001,73.398003
1185210,54.737,73.570999
1185211,55.229,73.741997
1185212,55.73,73.912003
1185213,56.241001,74.081001
1185214,56.764,74.248001
1185215,57.297001,74.415001
1185216,57.841,74.580002
1185217,58.396999,74.742996
1185218,58.964001,74.905998
1185219,59.542999,75.067001
1185220,60.134998,75.225998
1185221,60.738998,75.384003
1185222,61.356998,75.540001
1185223,61.987,75.695
1185224,62.630001,75.847
1185225,63.287998,75.999001
1185226,63.959,76.148003
1185227,64.643997,76.294998
1186000,23.474001,30.257
1186001,23.528,30.472
1186002,23.580999,30.688
1186003,23.635,30.903
1186004,23.688,31.118
1186005,23.743,31.333
1186006,23.797001,31.548
1186007,23.851,31.763
1186008,23.906,31.978001
1186009,23.961,32.193001
1186010,24.017,32.408001
1186011,24.072001,32.623001
1186012,24.128,32.838001
1186013,24.184999,33.053001
1186014,24.240999,33.268002
1186015,24.298,33.481998
1186016,24.355,33.696999
1186017,24.412001,33.911999
1186018,24.469999,34.126999
1186019,24.527,34.341
1186020,24.586,34.556
1186021,24.643999,34.771
1186022,24.702999,34.985001
1186023,24.761999,35.200001
1186024,24.820999,35.415001
1186025,24.881001,35.629002
1186026,24.941,35.844002
1186027,25.000999,36.057999
1186028,25.062,36.272999
1186029,25.122999,36.487
1186030,25.184999,36.702
1186031,25.246,36.916
1186032,25.308001,37.130001
1186033,25.371,37.345001
1186034,25.434,37.558998
1186035,25.497,37.772999
1186036,25.559999,37.987
1186037,25.624001,38.202
1186038,25.688,38.416
1186039,25.753,38.630001
1186040,25.818001,38.844002
1186041,25.882999,39.057999
1186042,25.948999,39.271999
1186043,26.014999,39.486
1186044,26.082001,39.700001
1186045,26.149,39.914001
1186046,26.216,40.127998
1186047,26.284,40.341
1186048,26.353001,40.555
1186049,26.421,40.769001
1186050,26.490999,40.983002
1186051,26.559999,41.195999
1186052,26.629999,41.41
1186053,26.701,41.623001
1186054,26.771999,41.837002
1186055,26.843,42.049999
1186056,26.915001,42.264
1186057,26.988001,42.477001
1186058,27.061001,42.691002
1186059,27.134001,42.903999
1186060,27.208,43.117001
1186061,27.283001,43.330002
1186062,27.358,43.542999
1186063,27.433001,43.757
1186064,27.509001,43.970001
1186065,27.586,44.182999
1186066,27.663,44.396
1186067,27.740999,44.608002
1186068,27.819,44.820999
1186069,27.898001,45.034
1186070,27.978001,45.247002
1186071,28.058001,45.459
1186072,28.139,45.672001
1186073,28.219999,45.884998
1186074,28.302,46.097
1186075,28.384001,46.310001
1186076,28.468,46.521999
1186077,28.552,46.734001
1186078,28.636,46.946999
1186079,28.721001,47.159
1186080,28.806999,47.370998
1186081,28.893999,47.583
1186082,28.981001,47.794998
1186083,29.069,48.007
1186084,29.158001,48.219002
1186085,29.247,48.431
1186086,29.337999,48.641998
1186087,29.429001,48.854
1186088,29.52,49.066002
1186089,29.613001,49.277
1186090,29.705999,49.488998
1186091,29.799999,49.700001
1186092,29.895,49.910999
1186093,29.990999,50.122002
1186094,30.087999,50.334
1186095,30.184999,50.544998
1186096,30.284,50.756001
1186097,30.382999,50.966
1186098,30.483,51.176998
1186099,30.584,51.388
1186100,30.686001,51.598999
1186101,30.789,51.808998
1186102,30.893,52.02
1186103,30.997999,52.23
1186104,31.104,52.439999
1186105,31.211,52.650002
1186106,31.319,52.860001
1186107,31.427999,53.07
1186108,31.538,53.279999
1186109,31.65,53.490002
1186110,31.761999,53.700001
1186111,31.875,53.909
1186112,31.99,54.118999
1186113,32.105999,54.327999
1186114,32.223,54.536999
1186115,32.341,54.745998
1186116,32.459999,54.955002
1186117,32.581001,55.164001
1186118,32.702,55.373001
1186119,32.826,55.582001
1186120,32.950001,55.790001
1186121,33.076,55.998001
1186122,33.202999,56.207001
1186123,33.332001,56.415001
1186124,33.462002,56.623001
1186125,33.592999,56.831001
1186126,33.726002,57.037998
1186127,33.860001,57.245998
1186128,33.995998,57.452999
1186129,34.133999,57.660999
1186130,34.272999,57.868
1186131,34.412998,58.075001
1186132,34.556,58.282001
1186133,34.700001,58.487999
1186134,34.845001,58.695
1186135,34.993,58.901001
1186136,35.141998,59.106998
1186137,35.292999,59.313
1186138,35.445999,59.519001
1186139,35.599998,59.724998
1186140,35.757,59.93
1186141,35.915001,60.134998
1186142,36.076,60.34
1186143,36.238998,60.544998
1186144,36.403,60.75
1186145,36.57,60.953999
1186146,36.738998,61.159
1186147,36.91,61.362999
1186148,37.083,61.566002
1186149,37.258999,61.77
1186150,37.437,61.973
1186151,37.617001,62.176998
1186152,37.799999,62.379002
1186153,37.985001,62.582001
1186154,38.173,62.785
1186155,38.363998,62.987
1186156,38.556999,63.188999
1186157,38.752998,63.389999
1186158,38.951,63.591999
1186159,39.153,63.792999
1186160,39.356998,63.993
1186161,39.563999,64.194
1186162,39.773998,64.393997
1186163,39.987999,64.594002
1186164,40.203999,64.793999
1186165,40.424,64.992996
1186166,40.646999,65.192001
1186167,40.873001,65.389999
1186168,41.103001,65.588997
1186169,41.337002,65.787003
1186170,41.574001,65.984001
1186171,41.813999,66.181
1186172,42.058998,66.377998
1186173,42.306999,66.574997
1186174,42.558998,66.771004
1186175,42.816002,66.966003
1186176,43.076,67.161003
1186177,43.341,67.356003
1186178,43.610001,67.550003
1186179,43.882999,67.744003
1186180,44.160999,67.938004
1186181,44.444,68.130997
1186182,44.731998,68.322998
1186183,45.023998,68.514999
1186184,45.320999,68.706001
1186185,45.624001,68.897003
1186186,45.931999,69.087997
1186187,46.244999,69.277
1186188,46.563999,69.466003
1186189,46.888,69.654999
1186190,47.217999,69.843002
1186191,47.554001,70.029999
1186192,47.896999,70.217003
1186193,48.244999,70.403
1186194,48.599998,70.588997
1186195,48.960999,70.773003
1186196,49.330002,70.957001
1186197,49.705002,71.139999
1186198,50.087002,71.322998
1186199,50.476002,71.503998
1186200,50.873001,71.684998
1186201,51.278,71.864998
1186202,51.689999,72.043999
1186203,52.110001,72.223
1186204,52.539001,72.400002
1186205,52.974998,72.575996
1186206,53.421001,72.751999
1186207,53.875,72.926003
1186208,54.339001,73.099998
1186209,54.812,73.272003
1186210,55.293999,73.443001
1186211,55.785999,73.612999
1186212,56.287998,73.781998
1186213,56.799999,73.949997
1186214,57.323002,74.116997
1186215,57.856998,74.281998
1186216,58.401001,74.445999
1186217,58.957001,74.608002
1186218,59.523998,74.768997
1186219,60.104,74.929001
1186220,60.695,75.086998
1186221,61.298,75.244003
1186222,61.914001,75.399002
1186223,62.542999,75.552002
1186224,63.185001,75.704002
1186225,63.841,75.853996
1186226,64.510002,76.001999
1186227,65.193001,76.148003
1187000,23.702999,30.215
1187001,23.757,30.43
1187002,23.811001,30.645
1187003,23.865,30.860001
1187004,23.92,31.075001
1187005,23.975,31.290001
1187006,24.030001,31.504999
1187007,24.086,31.719
1187008,24.142,31.934
1187009,24.198,32.148998
1187010,24.254,32.363998
1187011,24.309999,32.578999
1187012,24.367001,32.792999
1187013,24.424,33.007999
1187014,24.482,33.223
1187015,24.539,33.437
1187016,24.597,33.652
1187017,24.655001,33.867001
1187018,24.714001,34.081001
1187019,24.773001,34.296001
1187020,24.832001,34.509998
1187021,24.891001,34.724998
1187022,24.951,34.938999
1187023,25.011,35.153999
1187024,25.070999,35.368
1187025,25.132,35.583
1187026,25.193001,35.797001
1187027,25.254,36.011002
1187028,25.316,36.226002
1187029,25.378,36.439999
1187030,25.440001,36.653999
1187031,25.503,36.868
1187032,25.566,37.082001
1187033,25.629,37.297001
1187034,25.693001,37.511002
1187035,25.757,37.724998
1187036,25.822001,37.938999
1187037,25.886999,38.153
1187038,25.952,38.367001
1187039,26.017,38.581001
1187040,26.083,38.793999
1187041,26.15,39.007999
1187042,26.216999,39.222
1187043,26.284,39.436001
1187044,26.351999,39.650002
1187045,26.42,39.862999
1187046,26.488001,40.077
1187047,26.556999,40.290001
1187048,26.627001,40.504002
1187049,26.695999,40.717999
1187050,26.767,40.931
1187051,26.837,41.144001
1187052,26.908001,41.358002
1187053,26.98,41.570999
1187054,27.052,41.785
1187055,27.125,41.998001
1187056,27.198,42.210999
1187057,27.271999,42.424
1187058,27.346001,42.637001
1187059,27.42,42.849998
1187060,27.495001,43.063
1187061,27.570999,43.276001
1187062,27.646999,43.488998
1187063,27.724001,43.702
1187064,27.801001,43.915001
1187065,27.879,44.127998
1187066,27.957001,44.34
1187067,28.035999,44.553001
1187068,28.115999,44.765999
1187069,28.195999,44.978001
1187070,28.277,45.191002
1187071,28.358,45.403
1187072,28.440001,45.616001
1187073,28.521999,45.827999
1187074,28.605,46.040001
1187075,28.688999,46.251999
1187076,28.774,46.464001
1187077,28.858999,46.676998
1187078,28.945,46.889
1187079,29.031,47.099998
1187080,29.118,47.312
1187081,29.205999,47.523998
1187082,29.295,47.736
1187083,29.384001,47.948002
1187084,29.474001,48.159
1187085,29.565001,48.370998
1187086,29.657,48.582001
1187087,29.749001,48.793999
1187088,29.841999,49.005001
1187089,29.936001,49.216
1187090,30.031,49.426998
1187091,30.125999,49.638
1187092,30.222,49.848999
1187093,30.32,50.060001
1187094,30.417999,50.271
1187095,30.517,50.481998
1187096,30.615999,50.693001
1187097,30.716999,50.903
1187098,30.819,51.113998
1187099,30.921,51.324001
1187100,31.025,51.534
1187101,31.129,51.744999
1187102,31.235001,51.955002
1187103,31.341,52.165001
1187104,31.448999,52.375
1187105,31.556999,52.584999
1187106,31.666,52.793999
1187107,31.777,53.004002
1187108,31.889,53.214001
1187109,32.000999,53.423
1187110,32.115002,53.632
1187111,32.23,53.841999
1187112,32.346001,54.050999
1187113,32.464001,54.259998
1187114,32.582001,54.469002
1187115,32.702,54.676998
1187116,32.823002,54.886002
1187117,32.945,55.094002
1187118,33.069,55.303001
1187119,33.194,55.511002
1187120,33.32,55.719002
1187121,33.446999,55.926998
1187122,33.576,56.134998
1187123,33.706001,56.342999
1187124,33.838001,56.550999
1187125,33.971001,56.757999
1187126,34.105999,56.965
1187127,34.242001,57.173
1187128,34.380001,57.380001
1187129,34.519001,57.585999
1187130,34.66,57.792999
1187131,34.801998,58.0
1187132,34.945999,58.206001
1187133,35.091999,58.411999
1187134,35.240002,58.618
1187135,35.389,58.824001
1187136,35.540001,59.029999
1187137,35.693001,59.236
1187138,35.847,59.441002
1187139,36.004002,59.646
1187140,36.161999,59.851002
1187141,36.323002,60.056
1187142,36.485001,60.261002
1187143,36.650002,60.465
1187144,36.817001,60.668999
1187145,36.985001,60.873001
1187146,37.155998,61.077
1187147,37.328999,61.279999
1187148,37.505001,61.484001
1187149,37.681999,61.687
1187150,37.862,61.889999
1187151,38.044998,62.091999
1187152,38.23,62.294998
1187153,38.417,62.497002
1187154,38.606998,62.699001
1187155,38.799999,62.900002
1187156,38.994999,63.102001
1187157,39.193001,63.303001
1187158,39.394001,63.504002
1187159,39.597,63.703999
1187160,39.804001,63.903999
1187161,40.013,64.103996
1187162,40.224998,64.304001
1187163,40.441002,64.502998
1187164,40.66,64.702003
1187165,40.882,64.901001
1187166,41.106998,65.098999
1187167,41.335999,65.296997
1187168,41.568001,65.495003
1187169,41.803001,65.692001
1187170,42.042999,65.889
1187171,42.285999,66.085999
1187172,42.532001,66.281998
1187173,42.783001,66.477997
1187174,43.037998,66.672997
1187175,43.296001,66.867996
1187176,43.558998,67.061996
1187177,43.826,67.255997
1187178,44.097,67.449997
1187179,44.373001,67.642998
1187180,44.653999,67.835999
1187181,44.938999,68.028
1187182,45.228001,68.220001
1187183,45.522999,68.411003
1187184,45.823002,68.600998
1187185,46.127998,68.792
1187186,46.438,68.981003
1187187,46.752998,69.169998
1187188,47.074001,69.358002
1187189,47.401001,69.545998
1187190,47.733002,69.733002
1187191,48.070999,69.919998
1187192,48.416,70.106003
1187193,48.765999,70.291
1187194,49.123001,70.474998
1187195,49.487,70.658997
1187196,49.856998,70.842003
1187197,50.234001,71.025002
1187198,50.618,71.206001
1187199,51.008999,71.387001
1187200,51.408001,71.567001
1187201,51.813999,71.746002
1187202,52.228001,71.924004
1187203,52.650002,72.100998
1187204,53.080002,72.278
1187205,53.518002,72.453003
1187206,53.965,72.626999
1187207,54.421001,72.801003
1187208,54.886002,72.973
1187209,55.360001,73.143997
1187210,55.842999,73.315002
1187211,56.335999,73.484001
1187212,56.838001,73.651001
1187213,57.351002,73.818001
1187214,57.875,73.983002
1187215,58.408001,74.148003
1187216,58.952999,74.309998
1187217,59.508999,74.472
1187218,60.076,74.632004
1187219,60.653999,74.790001
1187220,61.244999,74.946999
1187221,61.847,75.101997
1187222,62.462002,75.255997
1187223,63.09,75.407997
1187224,63.73,75.558998
1187225,64.384003,75.708
1187226,65.051003,75.853996
1187227,65.731003,75.999001
1188000,23.931,30.172001
1188001,23.986,30.386999
1188002,24.041,30.601
1188003,24.096001,30.816
1188004,24.152,31.031
1188005,24.207001,31.246
1188006,24.264,31.461
1188007,24.32,31.674999
1188008,24.377001,31.889999
1188009,24.433001,32.105
1188010,24.490999,32.319
1188011,24.548,32.534
1188012,24.606001,32.748001
1188013,24.664,32.963001
1188014,24.722,33.176998
1188015,24.780001,33.391998
1188016,24.839001,33.605999
1188017,24.898001,33.820999
1188018,24.958,34.035
1188019,25.018,34.25
1188020,25.077999,34.464001
1188021,25.138,34.678001
1188022,25.198999,34.891998
1188023,25.259001,35.106998
1188024,25.320999,35.320999
1188025,25.382,35.535
1188026,25.444,35.749001
1188027,25.507,35.963001
1188028,25.569,36.178001
1188029,25.632,36.391998
1188030,25.695,36.605999
1188031,25.759001,36.82
1188032,25.823,37.034
1188033,25.886999,37.248001
1188034,25.952,37.460999
1188035,26.017,37.674999
1188036,26.083,37.889
1188037,26.149,38.103001
1188038,26.215,38.317001
1188039,26.282,38.529999
1188040,26.349001,38.743999
1188041,26.416,38.958
1188042,26.483999,39.171001
1188043,26.552,39.384998
1188044,26.621,39.598
1188045,26.690001,39.812
1188046,26.76,40.025002
1188047,26.83,40.238998
1188048,26.9,40.452
1188049,26.971001,40.665001
1188050,27.042,40.879002
1188051,27.114,41.091999
1188052,27.186001,41.305
1188053,27.259001,41.518002
1188054,27.332001,41.730999
1188055,27.406,41.944
1188056,27.48,42.157001
1188057,27.555,42.369999
1188058,27.629999,42.583
1188059,27.705999,42.796001
1188060,27.782,43.008999
1188061,27.858999,43.221001
1188062,27.936001,43.433998
1188063,28.014,43.646999
1188064,28.091999,43.859001
1188065,28.171,44.071999
1188066,28.250999,44.284
1188067,28.330999,44.497002
1188068,28.410999,44.709
1188069,28.493,44.922001
1188070,28.575001,45.133999
1188071,28.657,45.346001
1188072,28.74,45.557999
1188073,28.823999,45.77
1188074,28.908001,45.981998
1188075,28.993999,46.194
1188076,29.079,46.405998
1188077,29.166,46.618
1188078,29.253,46.830002
1188079,29.34,47.041
1188080,29.429001,47.252998
1188081,29.518,47.464001
1188082,29.608,47.675999
1188083,29.698,47.887001
1188084,29.790001,48.098999
1188085,29.882,48.310001
1188086,29.975,48.521
1188087,30.068001,48.731998
1188088,30.163,48.943001
1188089,30.257999,49.153999
1188090,30.354,49.365002
1188091,30.451,49.576
1188092,30.549,49.786999
1188093,30.646999,49.997002
1188094,30.747,50.208
1188095,30.847,50.417999
1188096,30.948,50.629002
1188097,31.049999,50.839001
1188098,31.153,51.049
1188099,31.257,51.258999
1188100,31.362,51.469002
1188101,31.468,51.679001
1188102,31.575001,51.889
1188103,31.683001,52.098999
1188104,31.792,52.307999
1188105,31.902,52.518002
1188106,32.013,52.727001
1188107,32.125,52.937
1188108,32.237999,53.146
1188109,32.352001,53.355
1188110,32.467999,53.563999
1188111,32.584,53.772999
1188112,32.702,53.981998
1188113,32.820999,54.189999
1188114,32.941002,54.398998
1188115,33.062,54.606998
1188116,33.185001,54.816002
1188117,33.308998,55.023998
1188118,33.433998,55.231998
1188119,33.560001,55.439999
1188120,33.688,55.646999
1188121,33.817001,55.855
1188122,33.948002,56.063
1188123,34.080002,56.27
1188124,34.213001,56.477001
1188125,34.348,56.683998
1188126,34.484001,56.890999
1188127,34.622002,57.098
1188128,34.762001,57.305
1188129,34.903,57.511002
1188130,35.044998,57.716999
1188131,35.188999,57.924
1188132,35.334999,58.130001
1188133,35.483002,58.334999
1188134,35.632,58.541
1188135,35.783001,58.747002
1188136,35.936001,58.952
1188137,36.091,59.157001
1188138,36.247002,59.362
1188139,36.405998,59.567001
1188140,36.566002,59.771
1188141,36.729,59.974998
1188142,36.893002,60.18
1188143,37.058998,60.383999
1188144,37.228001,60.587002
1188145,37.398998,60.791
1188146,37.571999,60.993999
1188147,37.747002,61.196999
1188148,37.924,61.400002
1188149,38.104,61.603001
1188150,38.285999,61.805
1188151,38.470001,62.007
1188152,38.657001,62.209
1188153,38.847,62.410999
1188154,39.039001,62.612
1188155,39.233002,62.813
1188156,39.431,63.014
1188157,39.631001,63.214001
1188158,39.833,63.415001
1188159,40.039001,63.615002
1188160,40.248001,63.813999
1188161,40.459,64.014
1188162,40.674,64.212997
1188163,40.891998,64.411003
1188164,41.112,64.610001
1188165,41.337002,64.807999
1188166,41.563999,65.005997
1188167,41.794998,65.203003
1188168,42.028999,65.400002
1188169,42.266998,65.597
1188170,42.508999,65.792999
1188171,42.754002,65.988998
1188172,43.002998,66.183998
1188173,43.255001,66.378998
1188174,43.512001,66.573997
1188175,43.772999,66.767998
1188176,44.037998,66.961998
1188177,44.306999,67.154999
1188178,44.581001,67.348
1188179,44.859001,67.541
1188180,45.141998,67.733002
1188181,45.429001,67.924004
1188182,45.721001,68.114998
1188183,46.018002,68.306
1188184,46.32,68.495003
1188185,46.626999,68.684998
1188186,46.938999,68.873001
1188187,47.256001,69.061996
1188188,47.580002,69.249001
1188189,47.908001,69.435997
1188190,48.243,69.622002
1188191,48.583,69.807999
1188192,48.929001,69.992996
1188193,49.282001,70.178001
1188194,49.640999,70.361
1188195,50.006001,70.543999
1188196,50.377998,70.725998
1188197,50.757,70.907997
1188198,51.143002,71.087997
1188199,51.535999,71.267998
1188200,51.937,71.446999
1188201,52.344002,71.625
1188202,52.759998,71.802002
1188203,53.182999,71.978996
1188204,53.615002,72.153999
1188205,54.054001,72.328003
1188206,54.502998,72.501999
1188207,54.959,72.674004
1188208,55.424999,72.845001
1188209,55.900002,73.015999
1188210,56.383999,73.184998
1188211,56.877998,73.352997
1188212,57.381001,73.518997
1188213,57.894001,73.684998
1188214,58.417999,73.848999
1188215,58.952,74.012001
1188216,59.495998,74.174004
1188217,60.051998,74.334
1188218,60.618,74.492996
1188219,61.195999,74.650002
1188220,61.785999,74.806
1188221,62.388,74.959999
1188222,63.000999,75.112999
1188223,63.626999,75.264
1188224,64.265999,75.413002
1188225,64.917,75.560997
1188226,65.582001,75.706001
1188227,66.259003,75.849998
1189000,24.159,30.128
1189001,24.214001,30.343
1189002,24.27,30.556999
1189003,24.326,30.771999
1189004,24.382999,30.987
1189005,24.440001,31.201
1189006,24.496,31.416
1189007,24.554001,31.629999
1189008,24.611,31.844999
1189009,24.669001,32.058998
1189010,24.726999,32.273998
1189011,24.785,32.487999
1189012,24.844,32.702999
1189013,24.903,32.917
1189014,24.962,33.131001
1189015,25.021,33.346001
1189016,25.080999,33.560001
1189017,25.141001,33.773998
1189018,25.201,33.987999
1189019,25.261999,34.202
1189020,25.323,34.417
1189021,25.384001,34.631001
1189022,25.445999,34.845001
1189023,25.507999,35.058998
1189024,25.57,35.272999
1189025,25.632,35.487
1189026,25.695,35.701
1189027,25.759001,35.915001
1189028,25.822001,36.129002
1189029,25.886,36.342999
1189030,25.950001,36.556999
1189031,26.014999,36.77
1189032,26.08,36.984001
1189033,26.145,37.198002
1189034,26.211,37.411999
1189035,26.277,37.625
1189036,26.344,37.839001
1189037,26.41,38.051998
1189038,26.478001,38.265999
1189039,26.545,38.479
1189040,26.613001,38.693001
1189041,26.681999,38.905998
1189042,26.750999,39.119999
1189043,26.82,39.333
1189044,26.889999,39.546001
1189045,26.959999,39.759998
1189046,27.030001,39.973
1189047,27.101,40.186001
1189048,27.173,40.398998
1189049,27.245001,40.612
1189050,27.316999,40.825001
1189051,27.389999,41.037998
1189052,27.462999,41.250999
1189053,27.537001,41.464001
1189054,27.612,41.676998
1189055,27.686001,41.889999
1189056,27.761999,42.103001
1189057,27.837,42.314999
1189058,27.914,42.528
1189059,27.99,42.741001
1189060,28.068001,42.952999
1189061,28.146,43.166
1189062,28.224001,43.377998
1189063,28.302999,43.591
1189064,28.382999,43.803001
1189065,28.462999,44.014999
1189066,28.542999,44.228001
1189067,28.625,44.439999
1189068,28.707001,44.652
1189069,28.789,44.863998
1189070,28.872,45.076
1189071,28.955999,45.287998
1189072,29.040001,45.5
1189073,29.125,45.712002
1189074,29.211,45.923
1189075,29.297001,46.134998
1189076,29.384001,46.347
1189077,29.472,46.557999
1189078,29.559999,46.77
1189079,29.649,46.980999
1189080,29.738001,47.192001
1189081,29.829,47.403999
1189082,29.92,47.615002
1189083,30.011999,47.826
1189084,30.105,48.036999
1189085,30.198,48.248001
1189086,30.292,48.459
1189087,30.386999,48.669998
1189088,30.483,48.881001
1189089,30.579,49.091
1189090,30.677,49.301998
1189091,30.775,49.512001
1189092,30.874001,49.723
1189093,30.974001,49.932999
1189094,31.075001,50.143002
1189095,31.176001,50.354
1189096,31.278999,50.563999
1189097,31.382,50.773998
1189098,31.487,50.984001
1189099,31.591999,51.193001
1189100,31.698999,51.403
1189101,31.806,51.612999
1189102,31.914,51.821999
1189103,32.023998,52.032001
1189104,32.133999,52.241001
1189105,32.244999,52.450001
1189106,32.358002,52.659
1189107,32.471001,52.868
1189108,32.585999,53.077
1189109,32.702,53.285999
1189110,32.819,53.494999
1189111,32.937,53.702999
1189112,33.056,53.911999
1189113,33.176998,54.119999
1189114,33.298,54.327999
1189115,33.421001,54.535999
1189116,33.544998,54.743999
1189117,33.671001,54.952
1189118,33.798,55.16
1189119,33.925999,55.367001
1189120,34.055,55.575001
1189121,34.186001,55.782001
1189122,34.318001,55.988998
1189123,34.452,56.195999
1189124,34.587002,56.403
1189125,34.723,56.609001
1189126,34.861,56.816002
1189127,35.000999,57.021999
1189128,35.141998,57.229
1189129,35.285,57.435001
1189130,35.429001,57.640999
1189131,35.575001,57.846001
1189132,35.723,58.051998
1189133,35.872002,58.257
1189134,36.022999,58.463001
1189135,36.175999,58.667999
1189136,36.331001,58.872002
1189137,36.487,59.077
1189138,36.646,59.282001
1189139,36.806,59.486
1189140,36.967999,59.689999
1189141,37.132,59.894001
1189142,37.299,60.098
1189143,37.466999,60.300999
1189144,37.637001,60.504002
1189145,37.810001,60.707001
1189146,37.985001,60.91
1189147,38.161999,61.112999
1189148,38.341,61.314999
1189149,38.522999,61.516998
1189150,38.707001,61.719002
1189151,38.893002,61.921001
1189152,39.082001,62.122002
1189153,39.273998,62.323002
1189154,39.467999,62.523998
1189155,39.664001,62.723999
1189156,39.863998,62.924999
1189157,40.066002,63.125
1189158,40.271,63.324001
1189159,40.478001,63.523998
1189160,40.688999,63.723
1189161,40.903,63.922001
1189162,41.118999,64.120003
1189163,41.339001,64.318001
1189164,41.562,64.515999
1189165,41.789001,64.713997
1189166,42.018002,64.911003
1189167,42.250999,65.107002
1189168,42.487999,65.304001
1189169,42.728001,65.5
1189170,42.971001,65.695
1189171,43.217999,65.890999
1189172,43.470001,66.085999
1189173,43.724998,66.279999
1189174,43.984001,66.473999
1189175,44.247002,66.667999
1189176,44.514,66.861
1189177,44.785,67.053001
1189178,45.061001,67.245003
1189179,45.341,67.436996
1189180,45.625999,67.627998
1189181,45.915001,67.819
1189182,46.209,68.009003
1189183,46.507999,68.198997
1189184,46.812,68.388
1189185,47.120998,68.577003
1189186,47.436001,68.764999
1189187,47.755001,68.952003
1189188,48.080002,69.139
1189189,48.410999,69.324997
1189190,48.747002,69.510002
1189191,49.09,69.695
1189192,49.438,69.878998
1189193,49.792999,70.063004
1189194,50.153,70.246002
1189195,50.521,70.428001
1189196,50.894001,70.609001
1189197,51.275002,70.789001
1189198,51.662998,70.969002
1189199,52.056999,71.148003
1189200,52.459,71.325996
1189201,52.868,71.502998
1189202,53.285,71.679001
1189203,53.709999,71.855003
1189204,54.143002,72.028999
1189205,54.584,72.202003
1189206,55.033001,72.375
1189207,55.491001,72.545998
1189208,55.958,72.716003
1189209,56.432999,72.886002
1189210,56.917999,73.054001
1189211,57.411999,73.221001
1189212,57.916,73.386002
1189213,58.429001,73.551003
1189214,58.952999,73.713997
1189215,59.487,73.875999
1189216,60.030998,74.036003
1189217,60.585999,74.195
1189218,61.152,74.352997
1189219,61.73,74.509003
1189220,62.318001,74.664001
1189221,62.918999,74.817001
1189222,63.530998,74.968002
1189223,64.154999,75.117996
1189224,64.792,75.265999
1189225,65.441002,75.413002
1189226,66.102997,75.556999
1189227,66.778,75.699997
1190000,24.386,30.084
1190001,24.443001,30.298
1190002,24.499001,30.513
1190003,24.556,30.726999
1190004,24.614,30.941999
1190005,24.671,31.156
1190006,24.729,31.370001
1190007,24.787001,31.584999
1190008,24.846001,31.799
1190009,24.903999,32.013
1190010,24.962999,32.228001
1190011,25.021999,32.442001
1190012,25.082001,32.655998
1190013,25.141001,32.869999
1190014,25.202,33.084
1190015,25.261999,33.298
1190016,25.322001,33.513
1190017,25.382999,33.727001
1190018,25.445,33.941002
1190019,25.506001,34.154999
1190020,25.568001,34.368999
1190021,25.629999,34.583
1190022,25.693001,34.796001
1190023,25.756001,35.009998
1190024,25.819,35.223999
1190025,25.882,35.438
1190026,25.945999,35.652
1190027,26.01,35.866001
1190028,26.075001,36.078999
1190029,26.139999,36.292999
1190030,26.205,36.507
1190031,26.27,36.720001
1190032,26.336,36.933998
1190033,26.403,37.146999
1190034,26.469,37.361
1190035,26.535999,37.574001
1190036,26.604,37.787998
1190037,26.672001,38.000999
1190038,26.74,38.214001
1190039,26.809,38.428001
1190040,26.878,38.640999
1190041,26.947001,38.854
1190042,27.017,39.067001
1190043,27.087,39.280998
1190044,27.158001,39.493999
1190045,27.229,39.707001
1190046,27.301001,39.919998
1190047,27.372999,40.132999
1190048,27.445,40.346001
1190049,27.518,40.558998
1190050,27.591999,40.771
1190051,27.666,40.984001
1190052,27.74,41.196999
1190053,27.815001,41.41
1190054,27.889999,41.622002
1190055,27.966,41.834999
1190056,28.042999,42.047001
1190057,28.118999,42.259998
1190058,28.197001,42.472
1190059,28.275,42.685001
1190060,28.353001,42.896999
1190061,28.431999,43.109001
1190062,28.511999,43.320999
1190063,28.591999,43.534
1190064,28.673,43.745998
